Timestamp, GPU Util (%), Memory Used (MiB), Power (W)
2025-03-23 21:36:27, 0,, 26,, 54.51
2025-03-23 21:36:37, 0,, 26,, 52.72
2025-03-23 21:36:47, 0,, 26,, 52.82
2025-03-23 21:36:57, 0,, 26,, 52.74
2025-03-23 21:37:07, 0,, 26,, 52.83
2025-03-23 21:37:17, 0,, 26,, 52.82
2025-03-23 21:37:27, 0,, 26,, 52.82
2025-03-23 21:37:37, 0,, 26,, 52.63
2025-03-23 21:37:47, 0,, 26,, 52.73
2025-03-23 21:37:57, 0,, 26,, 52.82
2025-03-23 21:38:07, 0,, 26,, 52.83
2025-03-23 21:38:17, 0,, 26,, 52.82
2025-03-23 21:38:27, 0,, 26,, 52.82
2025-03-23 21:38:37, 0,, 29,, 52.97
2025-03-23 21:38:47, 0,, 29,, 52.65
2025-03-23 21:38:57, 0,, 29,, 52.75
2025-03-23 21:39:07, 0,, 29,, 52.46
2025-03-23 21:39:17, 0,, 29,, 52.56
2025-03-23 21:39:27, 0,, 29,, 52.36
2025-03-23 21:39:37, 0,, 29,, 52.26
2025-03-23 21:39:47, 0,, 29,, 52.17
2025-03-23 21:39:57, 0,, 29,, 52.19
2025-03-23 21:40:07, 0,, 29,, 52.44
2025-03-23 21:40:18, 0,, 29,, 52.15
2025-03-23 21:40:28, 0,, 29,, 52.24
2025-03-23 21:40:38, 0,, 29,, 52.13
2025-03-23 21:40:48, 0,, 29,, 52.24
2025-03-23 21:40:58, 0,, 29,, 52.04
2025-03-23 21:41:08, 0,, 29,, 52.06
2025-03-23 21:41:18, 0,, 29,, 52.64
2025-03-23 21:41:28, 0,, 29,, 52.17
2025-03-23 21:41:38, 0,, 29,, 51.86
2025-03-23 21:41:48, 0,, 29,, 52.06
2025-03-23 21:41:58, 0,, 29,, 52.23
2025-03-23 21:42:08, 0,, 29,, 51.96
2025-03-23 21:42:18, 0,, 29,, 52.14
2025-03-23 21:42:28, 0,, 29,, 52.09
2025-03-23 21:42:38, 0,, 29,, 52.13
2025-03-23 21:42:48, 0,, 29,, 52.22
2025-03-23 21:42:58, 0,, 29,, 52.23
2025-03-23 21:43:08, 0,, 29,, 51.97
2025-03-23 21:43:18, 0,, 29,, 51.83
2025-03-23 21:43:28, 0,, 29,, 51.86
2025-03-23 21:43:38, 0,, 29,, 52.06
2025-03-23 21:43:48, 0,, 29,, 52.02
2025-03-23 21:43:58, 0,, 29,, 51.97
2025-03-23 21:44:08, 0,, 29,, 51.92
2025-03-23 21:44:18, 0,, 29,, 52.51
2025-03-23 21:44:28, 0,, 29,, 51.88
2025-03-23 21:44:39, 0,, 29,, 51.91
2025-03-23 21:44:49, 0,, 29,, 52.04
2025-03-23 21:44:59, 0,, 29,, 51.84
2025-03-23 21:45:09, 0,, 29,, 51.88
2025-03-23 21:45:19, 0,, 29,, 51.64
2025-03-23 21:45:29, 0,, 29,, 52.04
2025-03-23 21:45:39, 0,, 29,, 51.87
2025-03-23 21:45:49, 0,, 29,, 51.46
2025-03-23 21:45:59, 0,, 29,, 52.53
2025-03-23 21:46:09, 0,, 29,, 51.96
2025-03-23 21:46:19, 0,, 29,, 51.83
2025-03-23 21:46:29, 0,, 29,, 51.92
2025-03-23 21:46:39, 0,, 29,, 51.93
2025-03-23 21:46:49, 0,, 29,, 51.94
2025-03-23 21:46:59, 0,, 29,, 52.06
2025-03-23 21:47:09, 0,, 29,, 51.85
2025-03-23 21:47:19, 0,, 29,, 51.92
2025-03-23 21:47:29, 0,, 29,, 52.03
2025-03-23 21:47:39, 0,, 29,, 51.95
2025-03-23 21:47:49, 0,, 29,, 51.92
2025-03-23 21:47:59, 0,, 29,, 51.56
2025-03-23 21:48:09, 0,, 29,, 52.03
2025-03-23 21:48:19, 0,, 29,, 52.03
2025-03-23 21:48:29, 0,, 29,, 52.41
2025-03-23 21:48:39, 0,, 29,, 51.73
2025-03-23 21:48:50, 0,, 29,, 51.49
2025-03-23 21:49:00, 0,, 29,, 51.94
2025-03-23 21:49:10, 0,, 29,, 51.85
2025-03-23 21:49:20, 0,, 29,, 52.14
2025-03-23 21:49:30, 0,, 29,, 51.94
2025-03-23 21:49:40, 0,, 29,, 51.84
2025-03-23 21:49:50, 0,, 29,, 51.93
2025-03-23 21:50:00, 0,, 29,, 51.86
2025-03-23 21:50:10, 0,, 29,, 51.35
2025-03-23 21:50:20, 0,, 29,, 52.02
2025-03-23 21:50:30, 0,, 29,, 52.02
2025-03-23 21:50:40, 0,, 29,, 52.03
2025-03-23 21:50:50, 0,, 29,, 52.35
2025-03-23 21:51:00, 0,, 29,, 51.94
2025-03-23 21:51:10, 0,, 29,, 51.83
2025-03-23 21:51:20, 0,, 29,, 51.84
2025-03-23 21:51:30, 0,, 29,, 51.95
2025-03-23 21:51:40, 0,, 29,, 51.94
2025-03-23 21:51:50, 0,, 29,, 51.86
2025-03-23 21:52:00, 0,, 29,, 51.95
2025-03-23 21:52:10, 0,, 29,, 51.73
2025-03-23 21:52:20, 0,, 29,, 51.73
2025-03-23 21:52:30, 0,, 29,, 51.77
2025-03-23 21:52:40, 0,, 29,, 51.94
2025-03-23 21:52:50, 0,, 29,, 52.04
2025-03-23 21:53:01, 0,, 29,, 52.03
2025-03-23 21:53:11, 0,, 29,, 51.56
2025-03-23 21:53:21, 0,, 29,, 51.91
2025-03-23 21:53:31, 0,, 29,, 51.94
2025-03-23 21:53:41, 0,, 29,, 51.83
2025-03-23 21:53:51, 0,, 29,, 52.05
2025-03-23 21:54:01, 0,, 29,, 51.74
2025-03-23 21:54:11, 0,, 29,, 51.74
2025-03-23 21:54:21, 0,, 29,, 51.94
2025-03-23 21:54:31, 0,, 29,, 51.73
2025-03-23 21:54:41, 0,, 29,, 52.17
2025-03-23 21:54:51, 0,, 29,, 51.74
2025-03-23 21:55:01, 0,, 29,, 51.88
2025-03-23 21:55:11, 0,, 29,, 52.16
2025-03-23 21:55:21, 0,, 29,, 51.96
2025-03-23 21:55:31, 0,, 29,, 51.96
2025-03-23 21:55:41, 0,, 29,, 51.94
2025-03-23 21:55:51, 0,, 29,, 51.83
2025-03-23 21:56:01, 0,, 29,, 51.74
2025-03-23 21:56:11, 0,, 29,, 51.85
2025-03-23 21:56:21, 0,, 29,, 51.93
2025-03-23 21:56:31, 0,, 29,, 51.73
2025-03-23 21:56:41, 0,, 29,, 51.91
2025-03-23 21:56:52, 0,, 29,, 51.61
2025-03-23 21:57:02, 0,, 29,, 51.84
2025-03-23 21:57:12, 0,, 29,, 51.80
2025-03-23 21:57:22, 0,, 29,, 52.03
2025-03-23 21:57:32, 0,, 29,, 52.02
2025-03-23 21:57:42, 0,, 29,, 51.92
2025-03-23 21:57:52, 0,, 29,, 51.94
2025-03-23 21:58:02, 0,, 29,, 52.03
2025-03-23 21:58:12, 0,, 29,, 52.25
2025-03-23 21:58:22, 0,, 29,, 51.86
2025-03-23 21:58:32, 0,, 29,, 51.98
2025-03-23 21:58:42, 0,, 29,, 52.13
2025-03-23 21:58:52, 0,, 29,, 51.91
2025-03-23 21:59:02, 0,, 29,, 51.94
2025-03-23 21:59:12, 0,, 29,, 52.00
2025-03-23 21:59:22, 0,, 29,, 51.93
2025-03-23 21:59:32, 0,, 29,, 51.92
2025-03-23 21:59:42, 0,, 29,, 51.86
2025-03-23 21:59:52, 0,, 29,, 51.85
2025-03-23 22:00:02, 0,, 29,, 51.47
2025-03-23 22:00:12, 0,, 29,, 51.85
2025-03-23 22:00:22, 0,, 29,, 51.92
2025-03-23 22:00:32, 0,, 29,, 52.07
2025-03-23 22:00:42, 0,, 29,, 52.14
2025-03-23 22:00:52, 0,, 29,, 51.83
2025-03-23 22:01:03, 0,, 29,, 51.96
2025-03-23 22:01:13, 0,, 29,, 51.64
2025-03-23 22:01:23, 0,, 29,, 51.92
2025-03-23 22:01:33, 0,, 29,, 51.93
2025-03-23 22:01:43, 0,, 29,, 51.83
2025-03-23 22:01:53, 0,, 29,, 51.94
2025-03-23 22:02:03, 0,, 29,, 52.07
2025-03-23 22:02:13, 0,, 29,, 51.91
2025-03-23 22:02:23, 0,, 29,, 51.63
2025-03-23 22:02:33, 0,, 29,, 51.97
2025-03-23 22:02:43, 0,, 29,, 51.37
2025-03-23 22:02:53, 0,, 29,, 52.14
2025-03-23 22:03:03, 0,, 29,, 52.03
2025-03-23 22:03:13, 0,, 29,, 52.06
2025-03-23 22:03:23, 0,, 29,, 51.63
2025-03-23 22:03:33, 0,, 29,, 52.06
2025-03-23 22:03:43, 0,, 29,, 51.87
2025-03-23 22:03:53, 0,, 29,, 51.64
2025-03-23 22:04:03, 0,, 29,, 51.83
2025-03-23 22:04:13, 0,, 29,, 52.03
2025-03-23 22:04:23, 0,, 29,, 51.84
2025-03-23 22:04:33, 0,, 29,, 52.03
2025-03-23 22:04:43, 0,, 29,, 51.75
2025-03-23 22:04:53, 0,, 29,, 51.86
2025-03-23 22:05:03, 0,, 29,, 51.84
2025-03-23 22:05:14, 0,, 29,, 51.83
2025-03-23 22:05:24, 0,, 29,, 52.25
2025-03-23 22:05:34, 0,, 29,, 52.02
2025-03-23 22:05:44, 0,, 29,, 52.13
2025-03-23 22:05:54, 0,, 29,, 51.91
2025-03-23 22:06:04, 0,, 29,, 52.03
2025-03-23 22:06:14, 0,, 29,, 52.24
2025-03-23 22:06:24, 0,, 29,, 51.92
2025-03-23 22:06:34, 0,, 29,, 51.83
2025-03-23 22:06:44, 0,, 29,, 51.85
2025-03-23 22:06:54, 0,, 29,, 51.74
2025-03-23 22:07:04, 0,, 29,, 51.83
2025-03-23 22:07:14, 0,, 29,, 51.73
2025-03-23 22:07:24, 0,, 29,, 51.94
